id,poi_name,pcdr,t_tag,intro
poi_000049,光明电影院(滨江道店),天津市;;和平区;滨江道,休闲娱乐|电影院,"天津市光明电影院坐落于天津市和平区滨江道143号,成立于1919年,是全国现存少有的百年历史经典影院,其独特的欧洲风格建筑更是作为历史文物受国家重点保护。光明电影院前身是光明社,由当时的平安电影院兼营,1927年由华北影业公司接管正式更名为光明电影院,最初由法国人经营,解放后在1952年由天津市文化局接管。光明影院占地1000平方米,建筑面积2000平方米,成为全国第一家豪华特级影院,并被评为全国先进影院。几十年间经营效益一直为天津市乃至全国影院之冠。1986和1987年连续两次进行内外装修、改造,引进了英国最新道尔贝立体声放映音响设备,此后又建成了豪华录像厅和咖啡厅等。1987年9月,由市文化局定为天津市第一家“特级电影院”。1989年11月获广播电影电视部授予的“全国电影发行放映工作先进集体”称号。光明影院为天津电影公司直属影院,近年来经多次升级改造,现为4个放映厅的多厅影院,放映音响设备为全国一流水平。如今,光明影院依旧追求最顶级的影音效果再次升级改造,开创性地将好莱坞顶级影院技术引进至光明电影院,将光明再次打造为天津市最豪华的影院之一。届时将以优惠的票价给观众以好莱坞影院般的奢华享受,续写光明电影院的辉煌传奇!"
poi_000050,罗源湾世纪金源大饭店,福建省;福州市;罗源县;滨海路,酒店|高档型|酒店|度假酒店,"罗源湾世纪金源大饭店座落于福州市罗源县滨海新城城区,位置在被誉为闽东“夏威夷”的罗源湾畔旁,毗邻世纪城商务写字楼群与大型购物中心,地理位置优越。 本酒店是集客房、餐饮、康乐、会议于一体的现代化商务酒店。所有客房均提供上网服务;其中,33层-37层为行政楼层。饭店内部设施齐全,服务模式新颖独特,一街之隔是罗源购物天堂——金源时代购物中心,高雅的购物环境,琳琅满目的商品让您乘兴而来,满意而归,必将为四海宾客带来全新的享受。便捷的交通环境,高雅的购物环境,殷勤的服务,是您旅途的理想选择!"
poi_000051,生活驿站(恒大御景店),江西省;鹰潭市;月湖区;和平路,购物|日杂店|购物|超市,"本店主营食品,百货日用品,兼营复印,彩印,传真业务,快递存放,邮寄,为恒大御景业主提供便利"
poi_000052,莫泰酒店(武汉汉口金融中心万松园美食街店),湖北省;武汉市;江岸区;新华路,酒店|经济型,"酒店位于新华路汉口金融中心区域,地铁7号线“取水楼”站A1出口沿新华路直行约5分钟,途经喷泉公园、民生银行大厦(美领馆面签处)、过红绿灯后经过良友大厦,就是酒店所在的登月大厦了!门前区域有免费停车位,日间车位会有点紧张,可提前咨询哦!酒店斜对面就是雪松路美食街的入口,打卡美食聚集,错过岂不可惜;步行10分钟可到华润万象城、新世界百货、武汉国际广场、世贸广场;步行20分钟可到江汉路步行街,顺江边方向就是武汉关和汉口江滩了;散步健身可到附近西北湖公园、中山公园,还有酒吧一条街,宜静亦动;距协和医院步行10分钟,距亚心医院车行5分钟,距武汉儿童医院车行10分钟,距武汉市第十二初级中学步行2分钟,距武汉市一商业学校步行5分钟,一切皆便利。所以无论您是出差、旅行、考试、小憩,酒店都会成为您的理想选择,我们诚挚期待您的光临!"
poi_000053,柚子酒店(安康火车站店),陕西省;安康市;汉滨区;进站西路,酒店|经济型|酒店|商务酒店,"安康柚子酒店位于江北火车站出站口,靠近进站西路,门口就有多路公交车终点站,前往市区非常方便。酒店内设计独特,风格现代、简约、时尚、前卫,多种类型的客房,商务、旅游入住都适宜。客房设施完善,又又大又软的床、干净的洗浴间、空调、电视等一应俱全。巨大的落地窗,让阳光充满整个房间,温暖又温馨。"
poi_000054,云季服务式公寓(青年大街彩电塔夜市店),辽宁省;沈阳市;沈河区;青年大街,酒店|公寓式酒店,"沈阳云季服务式公寓(青年大街彩电塔夜市店),客户的满意是对我们的鼓励,我们将不断提升服务水平,打造有格调,有温度,有情怀的酒店。给您提供更高标准的入住体验。云季服务式公寓位于地铁2号线青年公园地铁站C出口,瑞士酒店对面。距离北站车程15分钟、距沈阳站车程20分钟、距桃仙机场车程30分钟。酒店设有24小时前台咨询服务,为下榻至此的您提供最贴心的行程安排。"
poi_000055,星程轻居酒店(南京温泉度假区汤山地铁站店),江苏省;南京市;江宁区;汤泉路,酒店|舒适型|酒店|温泉酒店|酒店|主题酒店,"本酒店为华住酒店集团旗下的高端品牌,位于世界闻名的温泉小镇“汤山”旅游风景区,西临沪宁高速汤山出口,蒋介石温泉故居,2公里内有汤泉水库、网红矿坑公园、南京猿人风景区、汤山方山博物馆、携上三两好友前往地理位置得天独厚,7公里即可享受规模最大、业态最全的世界级文旅山地花园群——园博园,车程仅需15分钟。红尘太纷扰,唯有山间的清风明月,不需要讨好。酒店大堂是现代轻奢的装饰,端庄大气,设施齐全,环境舒适优美,客房设有多种房型供客选择,并设有独立私汤房。酒店设有大型餐厅,可同时容纳300人用餐、大小会议室4个,100个地下免费停车位安全便捷!娱乐购物:汤山老街各式美食与娱乐商圈,更有多家电视台引荐餐厅美食,聚集各类室内外温泉:汤山一号;紫清湖温泉等。距离奥特莱斯3公里,并且仰望就能看见幸福的摩天轮!"
poi_000056,尚客优酒店(介休定阳路高速口店),山西省;晋中市;介休市;定阳东路,酒店|经济型|酒店|快捷酒店,"尚客优连锁酒店(介休定阳路高速口店)秉承尚客优酒店连锁三大统一性:统一建筑风格;统一硬件设施;统一服务标准。酒店拥有标准房,大床房、圆床房等各种房型。提供24小时热水冲淋、冷暖空调、液晶电视、电话和免费的无线网络,人体工程学设计的席梦思床具,餐厅和免费停车场等便捷的服务、舒适的环境,将是您愉快的旅游、商务出差之选!"
poi_000057,花美时酒店(乌镇西栅景区店),浙江省;嘉兴市;桐乡市;慈云路,酒店|高档型,"酒店位于浙江省嘉兴市桐乡市乌镇镇慈云路,毗邻乌镇西栅景区南一门出口处右转,从酒店步行10分钟左右可到达乌镇西栅景区旅游服务中心售票处,驾车到乌镇西栅景区旅游服务中心售票处6分钟,到乌镇国际互联网会展中心12分钟;交通便利,酒店周边景色宜人,住宿之余,尽享乌镇自然风光和深厚的文化底蕴; 酒店围绕着禅、茶、花、味道等花美时酒店的核心精髓,营造慢、休闲的城市酒店风格,花美时酒店将属地区域文化、慢休闲城市风格相结合,打造高颜值、江南水韵风的旅居体验,酒店拥有多种风格不同类型的客房、房间宽敞高雅,温馨舒适,同时配备多功能会议室、早餐厅、茶室、健身房、停车场、新能源充电桩等设施;"
poi_000058,牛角日本烧肉专门店,香港特别行政区;;湾仔区;记利佐治街,美食|日本料理|美食|夜宵,"在日本拥有逾636间分店的日本烧肉专门店“牛角”,在香港也已经有多家分店,肉食动物一定不能错过。日本人对饮食十分讲究,在这里能充分体会到。建议先来杯冻饮,如啤酒、冻乌龙茶等等,再点一些小食,如麻香椰菜、辣油豆腐等等,或是味道较清淡的牛角沙律、海葆野菜沙律,之后再品尝肉类。可以从牛舌吃起,推荐有厚切盐烧牛舌,再吃牛肋肉、肩脊肉等,鹿儿岛雪花和牛粒是此店的招牌。烧肉建议以紫菜包饭、夹肉、加点泡菜及蛋黄酱,大块朵硕。"
poi_000059,大庆市大同区璟曼酒店,黑龙江省;大庆市;大同区;同深街,酒店|高档型,"酒店坐落于大同学府三期,毗邻大庆市第三十五中学!店内设施齐全、全屋智能、卫生间干湿分离、所有房间配备加湿器,全楼中央空调系统、新风系统、净水系统,健身房、洗衣房、会议室、休闲区会让您觉得物超所值! 走进璟曼酒店,咖啡香气缭绕、迎宾果盘由机器人送到您房间!房间宽敞明亮、舒适整洁!客房冰箱内赠您不同饮料和水。不同类型客房可以满足您的各种需求!璟曼酒店致力于打造高品质的服务,这里是您商务出行、旅游度假、亲朋聚会的之选!在您享受城市喧嚣的同时也可领略这里自然的风光!璟曼酒店期待您的光临!"
poi_000060,衡水腾龙快捷宾馆,河北省;衡水市;桃城区;,酒店|经济型|酒店|快捷酒店|酒店|旅馆,"衡水腾龙快捷宾馆位于衡水湖荷花公园东侧,临近011乡道,前往衡水湖、衡水湖国家湿地公园都非常便捷。 衡水腾龙快捷宾馆以经济客房为主,环境整洁,房内独立卫浴、24小时热水、电视等,性价比高,是您简易出行的经济实惠之选。"
poi_000061,染·指美甲馆,内蒙古自治区;乌兰察布市;丰镇市;大庄科路,丽人|美甲/美睫,"本店涵盖美甲,美睫,半永妆,高级护理,脱毛,专业工具系列,芭比胶系列,甲片系列,进口光疗系列,简约装饰,水晶甲等,以天然环保为宗旨,专注以自然绿色的美"
poi_000063,江苏纬天建筑材料有限公司,江苏省;常州市;武进区;迎宾支路,公司企业|建筑公司|公司企业|公司,"江苏纬天建筑材料有限公司,专业生产防静电架空地板及其配件。目前公司年产量已达到2,000,000平方米以上,具备先进的生产设备,成熟的生产工艺,拥有雄厚技术的研发、生产、销售、安装团队,不断研发新产品及提升产品质量。产品外型美观,质量稳定,远销美国、加拿大、巴西、新加坡、香港、中东等世界八十多个国家,获得客户一致好评。主要从事国内外架空地板的生产与销售,欢迎有志青年加入我们,公司将提供最优质的平台和晋升机制。"
poi_000064,朱家尖东海福居·超一线海景泳池度假别墅(小乌石塘店),浙江省;舟山市;普陀区;度假村路,酒店|别墅酒店,"别墅地处朱家尖的一个小海庄内,远离城市的喧哗,临海而居,凭栏远眺,浪击乌岸,空气清新,环境优美。宾客入住于此,可观海上之日出、退潮时可去海边捡拾海螺,名符其实的依山靠海,让人流连忘返。别墅拥有前厅、客房、海景露天餐厅、停车场等配套设施。其中客房温馨舒适,内设电视、宽带、空调、独立卫生间等。海景餐厅为您提供渔家特色菜肴,尽享海鲜美食,是您旅游、休闲、度假的理想入住地。"
poi_000066,唐山鼎诚医药股份有限公司,河北省;唐山市;路北区;,公司企业|医药公司|公司企业|公司,"公司是医药批发企业,经营范围:中成药、化学药制剂、抗生素制剂、生物制品、生化药品、二类精神药品、保健食品、医疗器械批发。公司地址:路北区环城西路3699-1号(君瑞农贸北行800米路东海湾物流园内,公交112、113路汽车交易市场下车即到)。公司年销售药品1.3亿元,销售区域覆盖全市及周边秦皇岛、承德等地区。现有职工100多人。"
poi_000067,遇见莲民宿(观音法界乌石塘景区店),浙江省;舟山市;普陀区;香莲路,酒店|舒适型|酒店|民宿,"如果您想住在海边又不想被海浪声惊扰,如果您想住在海边又不想被咸碱味侵蚀,遇见莲就是您不二之选!朱家尖遇见莲民宿位于朱家尖岛的中部,步行能及有对马路的乌石塘景区,中国佛学院、白沙码头等......由于地处中区,交通便利!愿远道的人们逃离喧嚣的城市,褪去身上尘嚣,摆脱欲望束缚,寻觅心中那股清莲,您到了,就已经遇见了那个久违的或许已经好久不见的善良的自己;莲花又是佛之圣坛,安放佛之凡身之意,见莲之意又有遇佛之心。此生何有遇见莲,只为今生遇见...... 民宿设计以轻奢极简为基调,更好的融入新中式元素,不但追求感官上的简洁,同时追求思想和品位上的优雅;更有准备丰富的早餐,配备1700兆宽带接入、急救箱、私人停车场和充电桩(24小时CCTV),洗衣服务、岛内代驾等更多超值服务等你来体验呦~"
